Date,Province,Food_Item,price
2022-02-01,Saskatchewan,"Apple juice, 2 litres",2.93
2022-02-01,Saskatchewan,"Apples, per kilogram",5.07
2022-02-01,Saskatchewan,"Avocado, unit",1.81
2022-02-01,Saskatchewan,"Baby food, 128 millilitres",1.32
2022-02-01,Saskatchewan,"Bacon, 500 grams",6.6
2022-02-01,Saskatchewan,"Bananas, per kilogram",1.73
2022-02-01,Saskatchewan,"Beef rib cuts, per kilogram",29.39
2022-02-01,Saskatchewan,"Beef stewing cuts, per kilogram",15.89
2022-02-01,Saskatchewan,"Beef striploin cuts, per kilogram",24.26
2022-02-01,Saskatchewan,"Beef top sirloin cuts, per kilogram",18.76
2022-02-01,Saskatchewan,"Block cheese, 500 grams",6.44
2022-02-01,Saskatchewan,"Broccoli, unit",3.15
2022-02-01,Saskatchewan,"Brown rice, 900 grams ",5.43
2022-02-01,Saskatchewan,"Butter, 454 grams",5.33
2022-02-01,Saskatchewan,"Cabbage, per kilogram",2.54
2022-02-01,Saskatchewan,"Canned baked beans, 398 millilitres",1.39
2022-02-01,Saskatchewan,"Canned beans and lentils, 540 millilitres",1.38
2022-02-01,Saskatchewan,"Canned corn, 341 millilitres",1.33
2022-02-01,Saskatchewan,"Canned peach, 398 millilitres",2.19
2022-02-01,Saskatchewan,"Canned pear, 398 millilitres",2.23
2022-02-01,Saskatchewan,"Canned salmon, 213 grams",4.49
2022-02-01,Saskatchewan,"Canned soup, 284 millilitres",1.58
2022-02-01,Saskatchewan,"Canned tomatoes, 796 millilitres",1.38
2022-02-01,Saskatchewan,"Canned tuna, 170 grams",1.64
2022-02-01,Saskatchewan,"Canola oil, 3 litres",10.16
2022-02-01,Saskatchewan,"Cantaloupe, unit",4.03
2022-02-01,Saskatchewan,"Carrots, 1.36 kilograms",4.29
2022-02-01,Saskatchewan,"Celery, unit",2.91
2022-02-01,Saskatchewan,"Cereal, 400 grams",3.57
2022-02-01,Saskatchewan,"Chicken breasts, per kilogram",13.95
2022-02-01,Saskatchewan,"Chicken drumsticks, per kilogram",6.75
2022-02-01,Saskatchewan,"Chicken thigh, per kilogram",9.62
2022-02-01,Saskatchewan,"Cookies and sweet biscuits, 300 grams ",2.66
2022-02-01,Saskatchewan,"Crackers and crisp breads, 200 grams ",2.39
2022-02-01,Saskatchewan,"Cream, 1 litre",4.23
2022-02-01,Saskatchewan,"Cucumber, unit",2.13
2022-02-01,Saskatchewan,"Deodorant, 85 grams",5.99
2022-02-01,Saskatchewan,"Dried lentils, 900 grams",3.4
2022-02-01,Saskatchewan,"Dry beans and legumes, 900 grams ",3.25
2022-02-01,Saskatchewan,"Dry or fresh pasta, 500 grams",2.76
2022-02-01,Saskatchewan,"Eggs, 1 dozen",3.7
2022-02-01,Saskatchewan,"Flatbread and pita, 500 grams ",3.04
2022-02-01,Saskatchewan,"Frozen broccoli, 500 grams",3.65
2022-02-01,Saskatchewan,"Frozen corn, 750 grams ",3.13
2022-02-01,Saskatchewan,"Frozen french fried potatoes, 750 grams",2.22
2022-02-01,Saskatchewan,"Frozen green beans, 750 grams",3.19
2022-02-01,Saskatchewan,"Frozen mixed vegetables, 750 grams ",3.02
2022-02-01,Saskatchewan,"Frozen peas, 750 grams",3.06
2022-02-01,Saskatchewan,"Frozen pizza, 390 grams",4.05
2022-02-01,Saskatchewan,"Frozen spinach, 300 grams",1.94
2022-02-01,Saskatchewan,"Frozen strawberries, 600 grams",4.51
2022-02-01,Saskatchewan,"Grapes, per kilogram",8.49
2022-02-01,Saskatchewan,"Ground beef, per kilogram",10.13
2022-02-01,Saskatchewan,"Hummus, 227 grams",3.33
2022-02-01,Saskatchewan,"Iceberg lettuce, unit",2.83
2022-02-01,Saskatchewan,"Infant formula, 900 grams ",28.11
2022-02-01,Saskatchewan,"Ketchup, 1 litre",3.82
2022-02-01,Saskatchewan,"Laundry detergent, 4.43 litres",14.52
2022-02-01,Saskatchewan,"Lemons, unit",1.03
2022-02-01,Saskatchewan,"Limes, unit",0.92
2022-02-01,Saskatchewan,"Margarine, 907 grams",5.26
2022-02-01,Saskatchewan,"Mayonnaise, 890 millilitres ",5.19
2022-02-01,Saskatchewan,"Meatless burgers, 226 grams",5.4
2022-02-01,Saskatchewan,"Milk, 1 litre",2.69
2022-02-01,Saskatchewan,"Milk, 2 litres",4.53
2022-02-01,Saskatchewan,"Milk, 4 litres",5.31
2022-02-01,Saskatchewan,"Mushrooms, 227 grams",2.5
2022-02-01,Saskatchewan,"Nut milk, 1.89 litres",3.75
2022-02-01,Saskatchewan,"Olive oil, 1 litre",9.03
2022-02-01,Saskatchewan,"Onions, 1.36 kilograms",3.6
2022-02-01,Saskatchewan,"Onions, per kilogram",4.48
2022-02-01,Saskatchewan,"Orange juice, 2 litres",4.12
2022-02-01,Saskatchewan,"Oranges, 1.36 kilograms",5.82
2022-02-01,Saskatchewan,"Oranges, per kilogram",4.22
2022-02-01,Saskatchewan,"Pasta sauce, 650 millilitres",2.26
2022-02-01,Saskatchewan,"Peanut butter, 1 kilogram",4.97
2022-02-01,Saskatchewan,"Peanuts, 450 grams",3.19
2022-02-01,Saskatchewan,"Pears, per kilogram",4.56
2022-02-01,Saskatchewan,"Peppers, per kilogram",8
2022-02-01,Saskatchewan,"Pork loin cuts, per kilogram",8.83
2022-02-01,Saskatchewan,"Pork rib cuts, per kilogram",9.84
2022-02-01,Saskatchewan,"Pork shoulder cuts, per kilogram",6.39
2022-02-01,Saskatchewan,"Potatoes, 4.54 kilograms",6.72
2022-02-01,Saskatchewan,"Potatoes, per kilogram",4.84
2022-02-01,Saskatchewan,"Roasted or ground coffee, 340 grams",5.2
2022-02-01,Saskatchewan,"Romaine lettuce, unit",3.23
2022-02-01,Saskatchewan,"Salad dressing, 475 millilitres",3.19
2022-02-01,Saskatchewan,"Salad greens, 142 grams",4.17
2022-02-01,Saskatchewan,"Salmon, per kilogram",21.47
2022-02-01,Saskatchewan,"Salsa, 418 millilitres",3.7
2022-02-01,Saskatchewan,"Shampoo, 400 millilitres",5.56
2022-02-01,Saskatchewan,"Shrimp, 300 grams",7.55
2022-02-01,Saskatchewan,"Soy milk, 1.89 litres",3.69
2022-02-01,Saskatchewan,"Squash, per kilogram",4.37
2022-02-01,Saskatchewan,"Strawberries, 454 grams",4.81
2022-02-01,Saskatchewan,"Sunflower seeds, 400 grams ",4.28
2022-02-01,Saskatchewan,"Sweet potatoes, per kilogram",4.24
2022-02-01,Saskatchewan,Tea (20 bags),3.96
2022-02-01,Saskatchewan,"Tofu, 350 grams ",2.69
2022-02-01,Saskatchewan,"Tomatoes, per kilogram",5.42
2022-02-01,Saskatchewan,"Toothpaste, 100 millilitres",3.64
2022-02-01,Saskatchewan,"Vegetable oil, 3 litres",13.59
2022-02-01,Saskatchewan,"Wheat flour, 2.5 kilograms",4.79
2022-02-01,Saskatchewan,"White bread, 675 grams",3.08
2022-02-01,Saskatchewan,"White rice, 2 kilograms",8.38
2022-02-01,Saskatchewan,"White sugar, 2 kilograms",2.95
2022-02-01,Saskatchewan,"Whole chicken, per kilogram",6.35
2022-02-01,Saskatchewan,"Wieners, 400 grams",3.86
2022-02-01,Saskatchewan,"Yogurt, 500 grams",2.84
2022-03-01,Alberta,"Almonds, 200 grams",5.25
2022-03-01,Alberta,"Apple juice, 2 litres",3.2
2022-03-01,Alberta,"Apples, per kilogram",5.24
2022-03-01,Alberta,"Avocado, unit",1.9
2022-03-01,Alberta,"Baby food, 128 millilitres",1.33
2022-03-01,Alberta,"Bacon, 500 grams",7.05
2022-03-01,Alberta,"Bananas, per kilogram",1.76
2022-03-01,Alberta,"Beef rib cuts, per kilogram",31.27
2022-03-01,Alberta,"Beef stewing cuts, per kilogram",17.37
2022-03-01,Alberta,"Beef striploin cuts, per kilogram",32.31
2022-03-01,Alberta,"Beef top sirloin cuts, per kilogram",21.56
2022-03-01,Alberta,"Block cheese, 500 grams",6.8
2022-03-01,Alberta,"Broccoli, unit",3.01
2022-03-01,Alberta,"Brown rice, 900 grams ",5.72
2022-03-01,Alberta,"Butter, 454 grams",5.63
2022-03-01,Alberta,"Cabbage, per kilogram",2.53
2022-03-01,Alberta,"Canned baked beans, 398 millilitres",1.4
2022-03-01,Alberta,"Canned beans and lentils, 540 millilitres",1.42
2022-03-01,Alberta,"Canned corn, 341 millilitres",1.35
2022-03-01,Alberta,"Canned peach, 398 millilitres",2.14
2022-03-01,Alberta,"Canned pear, 398 millilitres",2.19
2022-03-01,Alberta,"Canned salmon, 213 grams",4.59
2022-03-01,Alberta,"Canned soup, 284 millilitres",1.56
2022-03-01,Alberta,"Canned tomatoes, 796 millilitres",1.44
2022-03-01,Alberta,"Canned tuna, 170 grams",1.69
2022-03-01,Alberta,"Canola oil, 3 litres",10.44
2022-03-01,Alberta,"Cantaloupe, unit",3.47
2022-03-01,Alberta,"Carrots, 1.36 kilograms",4.7
2022-03-01,Alberta,"Celery, unit",3.19
2022-03-01,Alberta,"Cereal, 400 grams",3.82
2022-03-01,Alberta,"Chicken breasts, per kilogram",14.54
2022-03-01,Alberta,"Chicken drumsticks, per kilogram",6.51
2022-03-01,Alberta,"Chicken thigh, per kilogram",10.92
2022-03-01,Alberta,"Cookies and sweet biscuits, 300 grams ",2.84
2022-03-01,Alberta,"Crackers and crisp breads, 200 grams ",2.51
2022-03-01,Alberta,"Cream, 1 litre",4.23
2022-03-01,Alberta,"Cucumber, unit",1.85
2022-03-01,Alberta,"Deodorant, 85 grams",6.16
2022-03-01,Alberta,"Dried lentils, 900 grams",3.5
2022-03-01,Alberta,"Dry beans and legumes, 900 grams ",3.35
2022-03-01,Alberta,"Dry or fresh pasta, 500 grams",3.05
2022-03-01,Alberta,"Eggs, 1 dozen",4.1
2022-03-01,Alberta,"Flatbread and pita, 500 grams ",3.14
2022-03-01,Alberta,"Frozen broccoli, 500 grams",3.95
2022-03-01,Alberta,"Frozen corn, 750 grams ",3.16
2022-03-01,Alberta,"Frozen french fried potatoes, 750 grams",2.47
2022-03-01,Alberta,"Frozen green beans, 750 grams",3.31
2022-03-01,Alberta,"Frozen mixed vegetables, 750 grams ",3.23
2022-03-01,Alberta,"Frozen peas, 750 grams",3.07
2022-03-01,Alberta,"Frozen pizza, 390 grams",3.91
2022-03-01,Alberta,"Frozen spinach, 300 grams",1.87
2022-03-01,Alberta,"Frozen strawberries, 600 grams",4.75
2022-03-01,Alberta,"Grapes, per kilogram",8.28
2022-03-01,Alberta,"Ground beef, per kilogram",10.28
2022-03-01,Alberta,"Hummus, 227 grams",3.5
2022-03-01,Alberta,"Iceberg lettuce, unit",3.19
2022-03-01,Alberta,"Infant formula, 900 grams ",30.69
2022-03-01,Alberta,"Ketchup, 1 litre",4.07
2022-03-01,Alberta,"Laundry detergent, 4.43 litres",16.43
2022-03-01,Alberta,"Lemons, unit",1.03
2022-03-01,Alberta,"Limes, unit",1.04
2022-03-01,Alberta,"Margarine, 907 grams",5.51
2022-03-01,Alberta,"Mayonnaise, 890 millilitres ",5.71
2022-03-01,Alberta,"Meatless burgers, 226 grams",5.42
2022-03-01,Alberta,"Milk, 1 litre",2.75
2022-03-01,Alberta,"Milk, 2 litres",4.71
2022-03-01,Alberta,"Milk, 4 litres",5.54
2022-03-01,Alberta,"Mushrooms, 227 grams",2.4
2022-03-01,Alberta,"Nut milk, 1.89 litres",3.91
2022-03-01,Alberta,"Olive oil, 1 litre",9.45
2022-03-01,Alberta,"Onions, 1.36 kilograms",4.25
2022-03-01,Alberta,"Onions, per kilogram",4.95
2022-03-01,Alberta,"Orange juice, 2 litres",4.35
2022-03-01,Alberta,"Oranges, 1.36 kilograms",6.68
2022-03-01,Alberta,"Oranges, per kilogram",4.88
2022-03-01,Alberta,"Pasta sauce, 650 millilitres",2.32
2022-03-01,Alberta,"Peanut butter, 1 kilogram",5.21
2022-03-01,Alberta,"Peanuts, 450 grams",3.45
2022-03-01,Alberta,"Pears, per kilogram",4.99
2022-03-01,Alberta,"Peppers, per kilogram",8.27
2022-03-01,Alberta,"Pork loin cuts, per kilogram",9.26
2022-03-01,Alberta,"Pork rib cuts, per kilogram",11.21
2022-03-01,Alberta,"Pork shoulder cuts, per kilogram",6.35
2022-03-01,Alberta,"Potatoes, 4.54 kilograms",6.76
2022-03-01,Alberta,"Potatoes, per kilogram",3.99
2022-03-01,Alberta,"Roasted or ground coffee, 340 grams",5.56
2022-03-01,Alberta,"Romaine lettuce, unit",3.67
2022-03-01,Alberta,"Salad dressing, 475 millilitres",3.42
2022-03-01,Alberta,"Salad greens, 142 grams",4.33
2022-03-01,Alberta,"Salmon, per kilogram",24
2022-03-01,Alberta,"Salsa, 418 millilitres",3.87
2022-03-01,Alberta,"Shampoo, 400 millilitres",5.8
2022-03-01,Alberta,"Shrimp, 300 grams",7.56
2022-03-01,Alberta,"Soy milk, 1.89 litres",4
2022-03-01,Alberta,"Squash, per kilogram",4.11
2022-03-01,Alberta,"Strawberries, 454 grams",4.64
2022-03-01,Alberta,"Sunflower seeds, 400 grams ",4.25
2022-03-01,Alberta,"Sweet potatoes, per kilogram",4.43
2022-03-01,Alberta,Tea (20 bags),3.85
2022-03-01,Alberta,"Tofu, 350 grams ",2.67
2022-03-01,Alberta,"Tomatoes, per kilogram",4.78
2022-03-01,Alberta,"Toothpaste, 100 millilitres",3.7
2022-03-01,Alberta,"Vegetable oil, 3 litres",11.24
2022-03-01,Alberta,"Wheat flour, 2.5 kilograms",5.27
2022-03-01,Alberta,"White bread, 675 grams",3.2
2022-03-01,Alberta,"White rice, 2 kilograms",9.08
2022-03-01,Alberta,"White sugar, 2 kilograms",2.71
2022-03-01,Alberta,"Whole chicken, per kilogram",6.03
2022-03-01,Alberta,"Wieners, 400 grams",4.16
2022-03-01,Alberta,"Yogurt, 500 grams",2.96
2022-03-01,British Columbia,"Almonds, 200 grams",5.22
2022-03-01,British Columbia,"Apple juice, 2 litres",3.18
2022-03-01,British Columbia,"Apples, per kilogram",5.32
2022-03-01,British Columbia,"Avocado, unit",2.07
2022-03-01,British Columbia,"Baby food, 128 millilitres",1.34
2022-03-01,British Columbia,"Bacon, 500 grams",7.23
2022-03-01,British Columbia,"Bananas, per kilogram",1.65
2022-03-01,British Columbia,"Beef rib cuts, per kilogram",32.05
2022-03-01,British Columbia,"Beef stewing cuts, per kilogram",18
2022-03-01,British Columbia,"Beef striploin cuts, per kilogram",33.48
2022-03-01,British Columbia,"Beef top sirloin cuts, per kilogram",19.47
2022-03-01,British Columbia,"Block cheese, 500 grams",6.85
2022-03-01,British Columbia,"Broccoli, unit",3.14
2022-03-01,British Columbia,"Brown rice, 900 grams ",5.67
2022-03-01,British Columbia,"Butter, 454 grams",5.69
2022-03-01,British Columbia,"Cabbage, per kilogram",2.58
2022-03-01,British Columbia,"Canned baked beans, 398 millilitres",1.35
2022-03-01,British Columbia,"Canned beans and lentils, 540 millilitres",1.45
2022-03-01,British Columbia,"Canned corn, 341 millilitres",1.32
2022-03-01,British Columbia,"Canned peach, 398 millilitres",2.07
2022-03-01,British Columbia,"Canned pear, 398 millilitres",2.18
2022-03-01,British Columbia,"Canned salmon, 213 grams",4.62
2022-03-01,British Columbia,"Canned soup, 284 millilitres",1.66
2022-03-01,British Columbia,"Canned tomatoes, 796 millilitres",1.5
2022-03-01,British Columbia,"Canned tuna, 170 grams",1.77
2022-03-01,British Columbia,"Canola oil, 3 litres",10.56
2022-03-01,British Columbia,"Cantaloupe, unit",3.49
2022-03-01,British Columbia,"Carrots, 1.36 kilograms",4.78
2022-03-01,British Columbia,"Celery, unit",3.17
2022-03-01,British Columbia,"Cereal, 400 grams",3.81
2022-03-01,British Columbia,"Chicken breasts, per kilogram",14.69
2022-03-01,British Columbia,"Chicken drumsticks, per kilogram",6.1
2022-03-01,British Columbia,"Chicken thigh, per kilogram",9.85
2022-03-01,British Columbia,"Cookies and sweet biscuits, 300 grams ",2.81
2022-03-01,British Columbia,"Crackers and crisp breads, 200 grams ",2.54
2022-03-01,British Columbia,"Cream, 1 litre",4.02
2022-03-01,British Columbia,"Cucumber, unit",1.99
2022-03-01,British Columbia,"Deodorant, 85 grams",6.15
2022-03-01,British Columbia,"Dried lentils, 900 grams",3.66
2022-03-01,British Columbia,"Dry beans and legumes, 900 grams ",3.34
2022-03-01,British Columbia,"Dry or fresh pasta, 500 grams",3.18
2022-03-01,British Columbia,"Eggs, 1 dozen",4.7
2022-03-01,British Columbia,"Flatbread and pita, 500 grams ",3.18
2022-03-01,British Columbia,"Frozen broccoli, 500 grams",3.93
2022-03-01,British Columbia,"Frozen corn, 750 grams ",3.2
2022-03-01,British Columbia,"Frozen french fried potatoes, 750 grams",2.54
2022-03-01,British Columbia,"Frozen green beans, 750 grams",3.18
2022-03-01,British Columbia,"Frozen mixed vegetables, 750 grams ",3.17
2022-03-01,British Columbia,"Frozen peas, 750 grams",3.14
2022-03-01,British Columbia,"Frozen pizza, 390 grams",4.17
2022-03-01,British Columbia,"Frozen spinach, 300 grams",1.97
2022-03-01,British Columbia,"Frozen strawberries, 600 grams",4.89
2022-03-01,British Columbia,"Grapes, per kilogram",8.11
2022-03-01,British Columbia,"Ground beef, per kilogram",10.42
2022-03-01,British Columbia,"Hummus, 227 grams",3.46
2022-03-01,British Columbia,"Iceberg lettuce, unit",3.14
2022-03-01,British Columbia,"Infant formula, 900 grams ",29.55
2022-03-01,British Columbia,"Ketchup, 1 litre",3.98
2022-03-01,British Columbia,"Laundry detergent, 4.43 litres",15.75
2022-03-01,British Columbia,"Lemons, unit",1.07
2022-03-01,British Columbia,"Limes, unit",1.02
2022-03-01,British Columbia,"Margarine, 907 grams",5.64
2022-03-01,British Columbia,"Mayonnaise, 890 millilitres ",5.74
2022-03-01,British Columbia,"Meatless burgers, 226 grams",5.64
2022-03-01,British Columbia,"Milk, 1 litre",2.74
2022-03-01,British Columbia,"Milk, 2 litres",4.76
2022-03-01,British Columbia,"Milk, 4 litres",5.59
2022-03-01,British Columbia,"Mushrooms, 227 grams",2.54
2022-03-01,British Columbia,"Nut milk, 1.89 litres",3.89
2022-03-01,British Columbia,"Olive oil, 1 litre",9.71
2022-03-01,British Columbia,"Onions, 1.36 kilograms",4.35
2022-03-01,British Columbia,"Onions, per kilogram",4.78
2022-03-01,British Columbia,"Orange juice, 2 litres",4.22
2022-03-01,British Columbia,"Oranges, 1.36 kilograms",6.4
2022-03-01,British Columbia,"Oranges, per kilogram",4.73
2022-03-01,British Columbia,"Pasta sauce, 650 millilitres",2.44
2022-03-01,British Columbia,"Peanut butter, 1 kilogram",5.5
2022-03-01,British Columbia,"Peanuts, 450 grams",3.4
2022-03-01,British Columbia,"Pears, per kilogram",5.12
2022-03-01,British Columbia,"Peppers, per kilogram",8.74
2022-03-01,British Columbia,"Pork loin cuts, per kilogram",9.3
2022-03-01,British Columbia,"Pork rib cuts, per kilogram",11.17
2022-03-01,British Columbia,"Pork shoulder cuts, per kilogram",6.94
2022-03-01,British Columbia,"Potatoes, 4.54 kilograms",6.76
2022-03-01,British Columbia,"Potatoes, per kilogram",4.11
2022-03-01,British Columbia,"Roasted or ground coffee, 340 grams",6
2022-03-01,British Columbia,"Romaine lettuce, unit",3.66
2022-03-01,British Columbia,"Salad dressing, 475 millilitres",3.35
2022-03-01,British Columbia,"Salad greens, 142 grams",4.55
2022-03-01,British Columbia,"Salmon, per kilogram",26.38
2022-03-01,British Columbia,"Salsa, 418 millilitres",3.81
2022-03-01,British Columbia,"Shampoo, 400 millilitres",5.94
2022-03-01,British Columbia,"Shrimp, 300 grams",7.73
2022-03-01,British Columbia,"Soy milk, 1.89 litres",4.05
2022-03-01,British Columbia,"Squash, per kilogram",4.3
2022-03-01,British Columbia,"Strawberries, 454 grams",4.58
2022-03-01,British Columbia,"Sunflower seeds, 400 grams ",4.25
2022-03-01,British Columbia,"Sweet potatoes, per kilogram",4.51
2022-03-01,British Columbia,Tea (20 bags),3.91
2022-03-01,British Columbia,"Tofu, 350 grams ",2.73
2022-03-01,British Columbia,"Tomatoes, per kilogram",4.91
2022-03-01,British Columbia,"Toothpaste, 100 millilitres",3.68
2022-03-01,British Columbia,"Vegetable oil, 3 litres",11.83
2022-03-01,British Columbia,"Wheat flour, 2.5 kilograms",5.32
2022-03-01,British Columbia,"White bread, 675 grams",3.6
2022-03-01,British Columbia,"White rice, 2 kilograms",9.02
2022-03-01,British Columbia,"White sugar, 2 kilograms",2.72
2022-03-01,British Columbia,"Whole chicken, per kilogram",7.18
2022-03-01,British Columbia,"Wieners, 400 grams",4.24
2022-03-01,British Columbia,"Yogurt, 500 grams",3.02
2022-03-01,Manitoba,"Almonds, 200 grams",4.78
2022-03-01,Manitoba,"Apple juice, 2 litres",2.96
2022-03-01,Manitoba,"Apples, per kilogram",5.17
2022-03-01,Manitoba,"Avocado, unit",1.79
2022-03-01,Manitoba,"Baby food, 128 millilitres",1.27
2022-03-01,Manitoba,"Bacon, 500 grams",6.96
2022-03-01,Manitoba,"Bananas, per kilogram",1.64
2022-03-01,Manitoba,"Beef rib cuts, per kilogram",31.35
2022-03-01,Manitoba,"Beef stewing cuts, per kilogram",17.03
2022-03-01,Manitoba,"Beef striploin cuts, per kilogram",32.29
2022-03-01,Manitoba,"Beef top sirloin cuts, per kilogram",23.78
2022-03-01,Manitoba,"Block cheese, 500 grams",6.68
2022-03-01,Manitoba,"Broccoli, unit",2.9
2022-03-01,Manitoba,"Brown rice, 900 grams ",5.12
2022-03-01,Manitoba,"Butter, 454 grams",5.48
2022-03-01,Manitoba,"Cabbage, per kilogram",2.47
2022-03-01,Manitoba,"Canned baked beans, 398 millilitres",1.34
2022-03-01,Manitoba,"Canned beans and lentils, 540 millilitres",1.45
2022-03-01,Manitoba,"Canned corn, 341 millilitres",1.3
2022-03-01,Manitoba,"Canned peach, 398 millilitres",2.13
2022-03-01,Manitoba,"Canned pear, 398 millilitres",2.17
2022-03-01,Manitoba,"Canned salmon, 213 grams",4.56
2022-03-01,Manitoba,"Canned soup, 284 millilitres",1.42
2022-03-01,Manitoba,"Canned tomatoes, 796 millilitres",1.38
2022-03-01,Manitoba,"Canned tuna, 170 grams",1.63
2022-03-01,Manitoba,"Canola oil, 3 litres",10.31
2022-03-01,Manitoba,"Cantaloupe, unit",3.41
2022-03-01,Manitoba,"Carrots, 1.36 kilograms",4.47
2022-03-01,Manitoba,"Celery, unit",3.22
2022-03-01,Manitoba,"Cereal, 400 grams",3.8
2022-03-01,Manitoba,"Chicken breasts, per kilogram",13.98
2022-03-01,Manitoba,"Chicken drumsticks, per kilogram",6.54
2022-03-01,Manitoba,"Chicken thigh, per kilogram",10.22
2022-03-01,Manitoba,"Cookies and sweet biscuits, 300 grams ",2.68
2022-03-01,Manitoba,"Crackers and crisp breads, 200 grams ",2.46
2022-03-01,Manitoba,"Cream, 1 litre",4.12
2022-03-01,Manitoba,"Cucumber, unit",1.73
2022-03-01,Manitoba,"Deodorant, 85 grams",5.92
2022-03-01,Manitoba,"Dried lentils, 900 grams",3.46
2022-03-01,Manitoba,"Dry beans and legumes, 900 grams ",3.34
2022-03-01,Manitoba,"Dry or fresh pasta, 500 grams",2.89
2022-03-01,Manitoba,"Eggs, 1 dozen",3.81
2022-03-01,Manitoba,"Flatbread and pita, 500 grams ",2.93
2022-03-01,Manitoba,"Frozen broccoli, 500 grams",3.81
2022-03-01,Manitoba,"Frozen corn, 750 grams ",3.02
2022-03-01,Manitoba,"Frozen french fried potatoes, 750 grams",2.34
2022-03-01,Manitoba,"Frozen green beans, 750 grams",3.13
2022-03-01,Manitoba,"Frozen mixed vegetables, 750 grams ",3.02
2022-03-01,Manitoba,"Frozen peas, 750 grams",2.93
2022-03-01,Manitoba,"Frozen pizza, 390 grams",3.79
2022-03-01,Manitoba,"Frozen spinach, 300 grams",1.93
2022-03-01,Manitoba,"Frozen strawberries, 600 grams",4.6
2022-03-01,Manitoba,"Grapes, per kilogram",7.69
2022-03-01,Manitoba,"Ground beef, per kilogram",9.51
2022-03-01,Manitoba,"Hummus, 227 grams",3.44
2022-03-01,Manitoba,"Iceberg lettuce, unit",3.16
2022-03-01,Manitoba,"Infant formula, 900 grams ",27.98
2022-03-01,Manitoba,"Ketchup, 1 litre",3.95
2022-03-01,Manitoba,"Laundry detergent, 4.43 litres",15.59
2022-03-01,Manitoba,"Lemons, unit",1.03
2022-03-01,Manitoba,"Limes, unit",1.03
2022-03-01,Manitoba,"Margarine, 907 grams",5.45
2022-03-01,Manitoba,"Mayonnaise, 890 millilitres ",5.51
2022-03-01,Manitoba,"Meatless burgers, 226 grams",5.42
2022-03-01,Manitoba,"Milk, 1 litre",1.85
2022-03-01,Manitoba,"Milk, 2 litres",3.99
2022-03-01,Manitoba,"Milk, 4 litres",5.1
2022-03-01,Manitoba,"Mushrooms, 227 grams",2.24
2022-03-01,Manitoba,"Nut milk, 1.89 litres",3.79
2022-03-01,Manitoba,"Olive oil, 1 litre",9.05
2022-03-01,Manitoba,"Onions, 1.36 kilograms",3.99
2022-03-01,Manitoba,"Onions, per kilogram",4.92
2022-03-01,Manitoba,"Orange juice, 2 litres",4.15
2022-03-01,Manitoba,"Oranges, 1.36 kilograms",6.71
2022-03-01,Manitoba,"Oranges, per kilogram",5.04
2022-03-01,Manitoba,"Pasta sauce, 650 millilitres",2.18
2022-03-01,Manitoba,"Peanut butter, 1 kilogram",5.1
2022-03-01,Manitoba,"Peanuts, 450 grams",3.52
2022-03-01,Manitoba,"Pears, per kilogram",4.82
2022-03-01,Manitoba,"Peppers, per kilogram",8.34
2022-03-01,Manitoba,"Pork loin cuts, per kilogram",8.67
2022-03-01,Manitoba,"Pork rib cuts, per kilogram",10.83
2022-03-01,Manitoba,"Pork shoulder cuts, per kilogram",6.36
2022-03-01,Manitoba,"Potatoes, 4.54 kilograms",6.75
2022-03-01,Manitoba,"Potatoes, per kilogram",3.96
2022-03-01,Manitoba,"Roasted or ground coffee, 340 grams",5.43
2022-03-01,Manitoba,"Romaine lettuce, unit",4
2022-03-01,Manitoba,"Salad dressing, 475 millilitres",3.28
2022-03-01,Manitoba,"Salad greens, 142 grams",4.2
2022-03-01,Manitoba,"Salmon, per kilogram",22.14
2022-03-01,Manitoba,"Salsa, 418 millilitres",3.76
2022-03-01,Manitoba,"Shampoo, 400 millilitres",5.62
2022-03-01,Manitoba,"Shrimp, 300 grams",7.14
2022-03-01,Manitoba,"Soy milk, 1.89 litres",3.89
2022-03-01,Manitoba,"Squash, per kilogram",3.97
2022-03-01,Manitoba,"Strawberries, 454 grams",4.47
2022-03-01,Manitoba,"Sunflower seeds, 400 grams ",4.17
2022-03-01,Manitoba,"Sweet potatoes, per kilogram",4.29
2022-03-01,Manitoba,Tea (20 bags),3.8
2022-03-01,Manitoba,"Tofu, 350 grams ",2.62
2022-03-01,Manitoba,"Tomatoes, per kilogram",4.64
2022-03-01,Manitoba,"Toothpaste, 100 millilitres",3.46
2022-03-01,Manitoba,"Vegetable oil, 3 litres",11.55
2022-03-01,Manitoba,"Wheat flour, 2.5 kilograms",5.04
2022-03-01,Manitoba,"White bread, 675 grams",2.98
2022-03-01,Manitoba,"White rice, 2 kilograms",8.03
2022-03-01,Manitoba,"White sugar, 2 kilograms",2.6
2022-03-01,Manitoba,"Whole chicken, per kilogram",6
2022-03-01,Manitoba,"Wieners, 400 grams",3.99
2022-03-01,Manitoba,"Yogurt, 500 grams",2.91
2022-03-01,New Brunswick,"Almonds, 200 grams",5.59
2022-03-01,New Brunswick,"Apple juice, 2 litres",3.49
2022-03-01,New Brunswick,"Apples, per kilogram",6.03
2022-03-01,New Brunswick,"Avocado, unit",2.13
2022-03-01,New Brunswick,"Baby food, 128 millilitres",1.59
2022-03-01,New Brunswick,"Bacon, 500 grams",6.87
2022-03-01,New Brunswick,"Bananas, per kilogram",1.97
